
1306624 bytes read in 95 ms (13.1 MiB/s)
## Starting application at 0x00200000 ...
BENCH_ARRAY_INDEX 0
budget_function,total_used_budget_r,total_used_budget_w,total_calc_r,total_calc_w,used_budget_per_period_read[0],used_budget_per_period_read[1],used_budget_per_period_read[2],used_budget_per_period_read[3],used_budget_per_period_read[4],used_budget_per_period_read[5],used_budget_per_period_read[6],used_budget_per_period_read[7],used_budget_per_period_read[8],used_budget_per_period_read[9],used_budget_per_period_read[10],used_budget_per_period_read[11],used_budget_per_period_read[12],used_budget_per_period_read[13],used_budget_per_period_read[14],used_budget_per_period_write[0],used_budget_per_period_write[1],used_budget_per_period_write[2],used_budget_per_period_write[3],used_budget_per_period_write[4],used_budget_per_period_write[5],used_budget_per_period_write[6],used_budget_per_period_write[7],used_budget_per_period_write[8],used_budget_per_period_write[9],used_budget_per_period_write[10],used_budget_per_period_write[11],used_budget_per_period_write[12],used_budget_per_period_write[13],used_budget_per_period_write[14],calc_per_period_read[0],calc_per_period_read[1],calc_per_period_read[2],calc_per_period_read[3],calc_per_period_read[4],calc_per_period_read[5],calc_per_period_read[6],calc_per_period_read[7],calc_per_period_read[8],calc_per_period_read[9],calc_per_period_read[10],calc_per_period_read[11],calc_per_period_read[12],calc_per_period_read[13],calc_per_period_read[14],calc_per_period_write[0],calc_per_period_write[1],calc_per_period_write[2],calc_per_period_write[3],calc_per_period_write[4],calc_per_period_write[5],calc_per_period_write[6],calc_per_period_write[7],calc_per_period_write[8],calc_per_period_write[9],calc_per_period_write[10],calc_per_period_write[11],calc_per_period_write[12],calc_per_period_write[13],calc_per_period_write[14],
[DEBUG] NOTHING 0
[DEBUG] NOTHING 1
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 3
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 546582
[BAO] C1: 158242
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] LR: BEFORE
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] LR: AFTER
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (1251 - 1218) >= 30 | 33 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 3
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 847804
[BAO] C1: 246123
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] LR: BEFORE
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] LR: AFTER
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 3
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 531643
[BAO] C1: 153906
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] LR: BEFORE
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] LR: AFTER
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (1284 - 1251) >= 30 | 33 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 3
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 870948
[BAO] C1: 252803
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] LR: BEFORE
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] LR: AFTER
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 3
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 486389
[BAO] C1: 141048
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] LR: BEFORE
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] LR: AFTER
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (1317 - 1284) >= 30 | 33 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 3
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 917038
[BAO] C1: 265912
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] LR: BEFORE
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] LR: AFTER
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 3
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 396539
[BAO] C1: 115240
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] LR: BEFORE
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] LR: AFTER
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (1350 - 1317) >= 30 | 33 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 3
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 1006669
[BAO] C1: 291512
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] LR: BEFORE
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] LR: AFTER
[BAO]   current_read_array_size  = 9
[BAO]     t_vector[u]    = 0
[BAO]     read_usage[u]  = 0
[BAO]     t_vector[u]    = 1
[BAO]     read_usage[u]  = 1
[BAO]     t_vector[u]    = 2
[BAO]     read_usage[u]  = 2
[BAO]     t_vector[u]    = 3
[BAO]     read_usage[u]  = 3
[BAO]     t_vector[u]    = 4
[BAO]     read_usage[u]  = 4
[BAO]     t_vector[u]    = 5
[BAO]     read_usage[u]  = 5
[BAO]     t_vector[u]    = 6
[BAO]     read_usage[u]  = 6
[BAO]     t_vector[u]    = 7
[BAO]     read_usage[u]  = 7
[BAO]     t_vector[u]    = 8
[BAO]     read_usage[u]  = 8
[BAO]   current_write_array_size = 0
[BAO]   total_read_exec          = 0
[BAO]   total_write_exec         = 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 3
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 546600
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
